ArchivesSpace field code (please don't edit this row),collection_id,ead,res_uri,ref_id,title,unit_id,hierarchy,level,other_level,publish,restrictions_flag,processing_note,l_lang,l_langscript,n_langmaterial,p_langmaterial,l_lang_2,l_langscript_2,n_langmaterial_2,p_langmaterial_2,l_lang_3,l_langscript_3,n_langmaterial_3,p_langmaterial_3,l_lang_4,l_langscript_4,n_langmaterial_4,p_langmaterial_4,dates_label,begin,end,date_type,expression,date_certainty,dates_label_2,begin_2,end_2,date_type_2,expression_2,date_certainty_2,dates_label_3,begin_3,end_3,date_type_3,expression_3,date_certainty_3,dates_label_4,begin_4,end_4,date_type_4,expression_4,date_certainty_4,dates_label_5,begin_5,end_5,date_type_5,expression_5,date_certainty_5,portion,number,extent_type,container_summary,physical_details,dimensions,portion_2,number_2,extent_type_2,container_summary_2,physical_details_2,dimensions_2,cont_instance_type,type_1,indicator_1,barcode,type_2,indicator_2,type_3,indicator_3,cont_instance_type_2,type_1_2,indicator_1_2,barcode_2,type_2_2,indicator_2_2,type_3_2,indicator_3_2,digital_object_id,digital_object_title,digital_object_publish,digital_object_link,digital_object_link_publish,thumbnail,thumbnail_publish,people_agent_record_id_1,people_agent_header_1,people_agent_role_1,people_agent_relator_1,people_agent_record_id_2,people_agent_header_2,people_agent_role_2,people_agent_relator_2,people_agent_record_id_3,people_agent_header_3,people_agent_role_3,people_agent_relator_3,people_agent_record_id_4,people_agent_header_4,people_agent_role_4,people_agent_relator_4,people_agent_record_id_5,people_agent_header_5,people_agent_role_5,people_agent_relator_5,families_agent_record_id_1,families_agent_header_1,families_agent_role_1,families_agent_relator_1,families_agent_record_id_2,families_agent_header_2,families_agent_role_2,families_agent_relator_2,corporate_entities_agent_record_id_1,corporate_entities_agent_header_1,corporate_entities_agent_role_1,corporate_entities_agent_relator_1,corporate_entities_agent_record_id_2,corporate_entities_agent_header_2,corporate_entities_agent_role_2,corporate_entities_agent_relator_2,corporate_entities_agent_record_id_3,corporate_entities_agent_header_3,corporate_entities_agent_role_3,corporate_entities_agent_relator_3,subject_1_record_id,subject_1_term,subject_1_type,subject_1_source,subject_2_record_id,subject_2_term,subject_2_type,subject_2_source,subject_3_record_id,subject_3_term,subject_3_type,subject_3_source,subject_4_record_id,subject_4_term,subject_4_type,subject_4_source,subject_5_record_id,subject_5_term,subject_5_type,subject_5_source,subject_6_record_id,subject_6_term,subject_6_type,subject_6_source,n_abstract,p_abstract,l_abstract,n_accessrestrict,p_accessrestrict,l_accessrestrict,b_accessrestrict,e_accessrestrict,t_accessrestrict,n_acqinfo,p_acqinfo,l_acqinfo,n_arrangement,p_arrangement,l_arrangement,n_bioghist,p_bioghist,l_bioghist,n_custodhist,p_custodhist,l_custodhist,n_dimensions,p_dimensions,l_dimensions,n_odd,p_odd,l_odd,n_physdesc,p_physdesc,l_physdesc,n_physfacet,p_physfacet,l_physfacet,n_physloc,p_physloc,l_physloc,n_prefercite,p_prefercite,l_prefercite,n_processinfo,p_processinfo,l_processinfo,n_relatedmaterial,p_relatedmaterial,l_relatedmaterial,n_scopecontent,p_scopecontent,l_scopecontent,n_separatedmaterial,p_separatedmaterial,l_separatedmaterial,n_userestrict,p_userestrict,l_userestrict,
,,mt839rq8746,,xt100xt2604,"Official Court Transcript, 22 August 1946",H-0646,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),89 pages,Folders,,,,,,,,text,Box,5,,,,,,,,,,,,,,,,,https://purl.stanford.edu/xt100xt2604,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85051829,French language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO FRENCH TRANSCRIPTS: 1) The majority of the French transcripts are typewritten (with frequent manuscript notes). An occasional transcript session or portion of session is mimeographed. 2) It will be noted that the pagination is haphazard: sometimes pages are numbered session by session, sometimes merely identified according to each Court Reporter's ""take"". For purpose of this inventory, unnumbered pages were counted manually. This of course does not always establish what pages, if any, may be missing.",1,,,,,,,,,,,"M - 47 pages, A - 40 pages",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,xc398fm6855,"Official Court Transcript, 23 August 1946",H-0647,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),100 pages,Folders,,,,,,,,text,Box,5,,,,,,,,,,,,,,,,,https://purl.stanford.edu/xc398fm6855,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85051829,French language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO FRENCH TRANSCRIPTS: 1) The majority of the French transcripts are typewritten (with frequent manuscript notes). An occasional transcript session or portion of session is mimeographed. 2) It will be noted that the pagination is haphazard: sometimes pages are numbered session by session, sometimes merely identified according to each Court Reporter's ""take"". For purpose of this inventory, unnumbered pages were counted manually. This of course does not always establish what pages, if any, may be missing.",1,,,,,,,,,,,"M - 59 pages, A - 40 pages",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,yx746hx0770,"Official Court Transcript, 26 August 1946",H-0648,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),103 pages,Folders,,,,,,,,text,Box,5,,,,,,,,,,,,,,,,,https://purl.stanford.edu/yx746hx0770,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85051829,French language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO FRENCH TRANSCRIPTS: 1) The majority of the French transcripts are typewritten (with frequent manuscript notes). An occasional transcript session or portion of session is mimeographed. 2) It will be noted that the pagination is haphazard: sometimes pages are numbered session by session, sometimes merely identified according to each Court Reporter's ""take"". For purpose of this inventory, unnumbered pages were counted manually. This of course does not always establish what pages, if any, may be missing.",1,,,,,,,,,,,"M - 41 pages, A - 61 pages",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,km647wd5130,"Official Court Transcript, 27 August 1946",H-0649,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),119 pages,Folders,,,,,,,,text,Box,5,,,,,,,,,,,,,,,,,https://purl.stanford.edu/km647wd5130,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85051829,French language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO FRENCH TRANSCRIPTS: 1) The majority of the French transcripts are typewritten (with frequent manuscript notes). An occasional transcript session or portion of session is mimeographed. 2) It will be noted that the pagination is haphazard: sometimes pages are numbered session by session, sometimes merely identified according to each Court Reporter's ""take"". For purpose of this inventory, unnumbered pages were counted manually. This of course does not always establish what pages, if any, may be missing.",1,,,,,,,,,,,"M - 54 pages, A - 64 pages",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,ss768fj2633,"Official Court Transcript, 28 August 1946",H-0650,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),139 pages,Folders,,,,,,,,text,Box,5,,,,,,,,,,,,,,,,,https://purl.stanford.edu/ss768fj2633,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85051829,French language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO FRENCH TRANSCRIPTS: 1) The majority of the French transcripts are typewritten (with frequent manuscript notes). An occasional transcript session or portion of session is mimeographed. 2) It will be noted that the pagination is haphazard: sometimes pages are numbered session by session, sometimes merely identified according to each Court Reporter's ""take"". For purpose of this inventory, unnumbered pages were counted manually. This of course does not always establish what pages, if any, may be missing.",1,,,,,,,,,,,"M - 60 pages, A - 78 pages",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,js400tb2009,"Official Court Transcript, 29 August 1946",H-0651,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),146 pages,Folders,,,,,,,,text,Box,5,,,,,,,,,,,,,,,,,https://purl.stanford.edu/js400tb2009,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85051829,French language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO FRENCH TRANSCRIPTS: 1) The majority of the French transcripts are typewritten (with frequent manuscript notes). An occasional transcript session or portion of session is mimeographed. 2) It will be noted that the pagination is haphazard: sometimes pages are numbered session by session, sometimes merely identified according to each Court Reporter's ""take"". For purpose of this inventory, unnumbered pages were counted manually. This of course does not always establish what pages, if any, may be missing.",1,,,,,,,,,,,"M - 65 pages, A - 80 pages",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,dj359wv3383,"Official Court Transcript, 30 August 1946",H-0652,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),146 pages,Folders,,,,,,,,text,Box,5,,,,,,,,,,,,,,,,,https://purl.stanford.edu/dj359wv3383,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85051829,French language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO FRENCH TRANSCRIPTS: 1) The majority of the French transcripts are typewritten (with frequent manuscript notes). An occasional transcript session or portion of session is mimeographed. 2) It will be noted that the pagination is haphazard: sometimes pages are numbered session by session, sometimes merely identified according to each Court Reporter's ""take"". For purpose of this inventory, unnumbered pages were counted manually. This of course does not always establish what pages, if any, may be missing.",1,,,,,,,,,,,"M - 43 pages, A - 102 pages",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,ft280pp7453,"Official Court Transcript, 31 August 1946",H-0653,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),81 pages,Folders,,,,,,,,text,Box,5,,,,,,,,,,,,,,,,,https://purl.stanford.edu/ft280pp7453,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85051829,French language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO FRENCH TRANSCRIPTS: 1) The majority of the French transcripts are typewritten (with frequent manuscript notes). An occasional transcript session or portion of session is mimeographed. 2) It will be noted that the pagination is haphazard: sometimes pages are numbered session by session, sometimes merely identified according to each Court Reporter's ""take"". For purpose of this inventory, unnumbered pages were counted manually. This of course does not always establish what pages, if any, may be missing.",1,,,,,,,,,,,"M - pp. 1-48, A - pp. 1-32. Note: The 30 September and 1 October 1946 Sessions (Judgment and Sentences) are missing in the French text",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,December1945,December 1945,,2,Sub-Series,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,45,item(s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,bb541nf5105,"Official Court Transcript, 1 December 1945 M",H-0012,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),46 pages,Folders,,,,,,,,text,Box,1,,,,,,,,,,,,,,,,,https://purl.stanford.edu/bb541nf5105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 688-732,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,cw280vs8467,"Official Court Transcript, 3 December 1945 M & A",H-0013,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),79 pages,Folders,,,,,,,,text,Box,1,,,,,,,,,,,,,,,,,https://purl.stanford.edu/cw280vs8467,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 733-810,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,rg751zh6572,"Official Court Transcript, 4 December 1945 M & A",H-0014,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),93 pages,Folders,,,,,,,,text,Box,1,,,,,,,,,,,,,,,,,https://purl.stanford.edu/rg751zh6572,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 811-900,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,yq232pt8674,"Official Court Transcript, 5 December 1945 M & A",H-0015,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),84 pages,Folders,,,,,,,,text,Box,1,,,,,,,,,,,,,,,,,https://purl.stanford.edu/yq232pt8674,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 901-983,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,jz998rf5876,"Official Court Transcript, 6 December 1945 M & A",H-0016,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),93 pages,Folders,,,,,,,,text,Box,1,,,,,,,,,,,,,,,,,https://purl.stanford.edu/jz998rf5876,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,"pp. 985-1075 (Page 984 apparently non-existent, as text seems to be complete.)",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,pc818dg9492,"Official Court Transcript, 7 December 1945 M & A",H-0017,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),94 pages,Folders,,,,,,,,text,Box,1,,,,,,,,,,,,,,,,,https://purl.stanford.edu/pc818dg9492,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 1076-1168,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,yj188xk6141,"Official Court Transcript, 10 December 1945 M & A",H-0018,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),94 pages,Folders,,,,,,,,text,Box,1,,,,,,,,,,,,,,,,,https://purl.stanford.edu/yj188xk6141,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 1169-1261,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,jw702yk5814,"Official Court Transcript, 11 December 1945 M & A",H-0019,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),24 pages,Folders,,,,,,,,text,Box,1,,,,,,,,,,,,,,,,,https://purl.stanford.edu/jw702yk5814,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 1262-1282,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,vj535wc2030,"Official Court Transcript, 12 December 1945 M & A",H-0020,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),91 pages,Folders,,,,,,,,text,Box,1,,,,,,,,,,,,,,,,,https://purl.stanford.edu/vj535wc2030,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 1283-1371 (Erratum sheet inserted at p. 1323),1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,zs449yy0176,"Official Court Transcript, 13 December 1945 M & A",H-0021,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),93 pages,Folders,,,,,,,,text,Box,1,,,,,,,,,,,,,,,,,https://purl.stanford.edu/zs449yy0176,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 1372-1463,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,zh728wm8129,"Official Court Transcript, 14 December 1945 M & A",H-0022,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),90 pages,Folders,,,,,,,,text,Box,1,,,,,,,,,,,,,,,,,https://purl.stanford.edu/zh728wm8129,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 1464-1552,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,sf505zw0111,"Official Court Transcript, 17 December 1945 M & A",H-0023,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),97 pages,Folders,,,,,,,,text,Box,1,,,,,,,,,,,,,,,,,https://purl.stanford.edu/sf505zw0111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 1553-1648,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,vv646yx9092,"Official Court Transcript, 18 December 1945 M & A",H-0024,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),99 pages,Folders,,,,,,,,text,Box,1,,,,,,,,,,,,,,,,,https://purl.stanford.edu/vv646yx9092,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 1649-1746,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,tz881ms3689,"Official Court Transcript, 19 December 1945 M & A",H-0025,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),89 pages,Folders,,,,,,,,text,Box,1,,,,,,,,,,,,,,,,,https://purl.stanford.edu/tz881ms3689,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,"pp. 1747-1835 (p. 1786, the last page of the morning session, missing.)",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,jm606gf6065,"Official Court Transcript, 20 December 1945 M & A",H-0026,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),87 pages,Folders,,,,,,,,text,Box,1,,,,,,,,,,,,,,,,,https://purl.stanford.edu/jm606gf6065,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 1836-1921,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,xv918xq9196,"Official Court Transcript, 1 December 1945 M",H-0230,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),49 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/xv918xq9196,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 475-522,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,qy759xj3774,"Official Court Transcript, 3 December 1945 M & A",H-0231,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),81 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/qy759xj3774,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 523-601,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,ft652xx3107,"Official Court Transcript, 4 December 1945 M & A",H-0232,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),85 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/ft652xx3107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 602-685,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,pt781wn7603,"Official Court Transcript, 5 December 1945 M & A",H-0233,3,Item,,1,,,,,,,,,,,,,,,,,,,,1945-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),82 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/pt781wn7603,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 686-766,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
